"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"John Seward"||"7/22/2014 4:33:59 PM"|"BTIG: Valeant Must Sweeten Allergan Bid To More Than $200/Share"|"Allergan's (NYSE: AGN <http://www.benzinga.com/stock/agn#NYSE> ) strong showing in its recent second quarter suggests an acquirer may need to offer ""north of $200 a share,"" one analyst said Tuesday.

Valeant Pharmaceuticals' (NYSE: VRX <http://www.benzinga.com/stock/vrx#NYSE> ) $53 billion unsolicited bid for Allergan was rejected last month. The bid equaled $72 in cash and 0.83 per share of Valeant stock for each ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/8oumbpVJ0w4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/8oumbpVJ0w4/btig-valeant-must-sweeten-allergan-bid-to-more-than-200s> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>Allergan&#39;s </strong>(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/agn#NYSE"">AGN</a>) strong showing in its recent second quarter suggests an acquirer may need to offer &quot;north of $200 a share,&quot; one analyst said Tuesday.</p> <p>  <strong>Valeant Pharmaceuticals&#39;</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/vrx#NYSE"">VRX</a>) $53 billion unsolicited bid for Allergan was rejected last month. The bid equaled $72 in cash and 0.83 per share of Valeant stock for each ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/8oumbpVJ0w4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/8oumbpVJ0w4/btig-valeant-must-sweeten-allergan-bid-to-more-than-200s"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/23/2014 10:10:08 AM"|"UPDATE: Bank Of America Reiterates On Broadcom On Raised Estimates"|"In a report published Wednesday, Bank of America analyst Vivek Arya reiterated a Buy rating on Broadcom (NASDAQ: BRCM <http://www.benzinga.com/stock/brcm#NASDAQ> ), and raised the price target from $42.00 to $45.00.

In the report, Bank of America noted, ìWe maintain Buy on Broadcom as: 1) mobile baseband wind-down (no buyer found) could ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/wVLF7x5KTiA> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/wVLF7x5KTiA/update-bank-of-america-reiterates-on-broadcom-on-raised-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Bank of America analyst Vivek Arya reiterated a Buy rating on <strong>Broadcom</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/brcm#NASDAQ"">BRCM</a>), and raised the price target from $42.00 to $45.00.</p> <p>In the report, Bank of America noted, ‚ÄúWe maintain Buy on Broadcom as: 1) mobile baseband wind-down (no buyer found) could ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/wVLF7x5KTiA"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/wVLF7x5KTiA/update-bank-of-america-reiterates-on-broadcom-on-raised-"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/23/2014 10:07:21 AM"|"UPDATE: Bank Of America Reiterates On Centene On Raised Estimates"|"In a report published Wednesday, Bank of America analyst Kevin Fischbeck reiterated a Buy rating on Centene (NYSE: CNC <http://www.benzinga.com/stock/cnc#NYSE> ), and raised the price target from $89.00 to $94.00.

In the report, Bank of America noted, ìCNC reported Q2 EPS of $0.79, $0.07 above ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/mN31ZwlMRWk> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/mN31ZwlMRWk/update-bank-of-america-reiterates-on-centene-on-raised-e> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Bank of America analyst Kevin Fischbeck reiterated a Buy rating on <strong>Centene</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/cnc#NYSE"">CNC</a>), and raised the price target from $89.00 to $94.00.</p> <p>In the report, Bank of America noted, ‚ÄúCNC reported Q2 EPS of $0.79, $0.07 above ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/mN31ZwlMRWk"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/mN31ZwlMRWk/update-bank-of-america-reiterates-on-centene-on-raised-e"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/23/2014 9:58:31 AM"|"UPDATE: Bank Of America Reiterates On Electronic Arts Following Solid 1Q Beat"|"In a report published Wednesday, Bank of America analyst Justin Post reiterated a Neutral rating on Electronic Arts (NASDAQ: EA <http://www.benzinga.com/stock/ea#NASDAQ> ), and raised the price target from $38.00 to $40.00.

In the report, Bank of America noted, ìEA reported a ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/IskZXPWBN4w> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/IskZXPWBN4w/update-bank-of-america-reiterates-on-electronic-arts-fol> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Bank of America analyst Justin Post reiterated a Neutral rating on <strong>Electronic Arts</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/ea#NASDAQ"">EA</a>), and raised the price target from $38.00 to $40.00.</p> <p>In the report, Bank of America noted, ‚ÄúEA reported a ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/IskZXPWBN4w"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/IskZXPWBN4w/update-bank-of-america-reiterates-on-electronic-arts-fol"">View article...</A></p></body></html>"
|"Connor Yee"||"7/23/2014 9:57:54 AM"|"Bank Of America Downgrades Xilinx Following Consecutive Quarter Missed Sales"|"Bank of America analyst Vivek Arya released a note downgrading Xilinx (NASDAQ: XLNX <http://www.benzinga.com/stock/xlnx#NASDAQ> ) from Buy to Neutral and lowered the price target from $55 to $48.

Xilinx reported second quarter sales of $613 million, below the $630 million estimate. This is in response to an excess ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/q6G7H0SxaSw> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/q6G7H0SxaSw/bank-of-america-downgrades-xilinx-following-consecutive-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Bank of America analyst Vivek Arya released a note downgrading <strong>Xilinx</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/xlnx#NASDAQ"">XLNX</a>) from Buy to Neutral and lowered the price target from $55 to $48.</p> <p>  Xilinx reported second quarter sales of $613 million, below the $630 million estimate. This is in response to an excess ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/q6G7H0SxaSw"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/q6G7H0SxaSw/bank-of-america-downgrades-xilinx-following-consecutive-"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/23/2014 9:47:16 AM"|"UPDATE: Bank Of America Reiterates On Robert Half International Following Strong 2Q"|"In a report published Wednesday, Bank of America analyst Sara Gubins reiterated a Buy rating on Robert Half International (NYSE: RHI <http://www.benzinga.com/stock/rhi#NYSE> ), and raised the price target from $55.00 to $56.00.

In the ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/h_B03uzoDpI> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/h_B03uzoDpI/update-bank-of-america-reiterates-on-robert-half-interna> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Bank of America analyst Sara Gubins reiterated a Buy rating on <strong>Robert Half International</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/rhi#NYSE"">RHI</a>), and raised the price target from $55.00 to $56.00.</p> <p>In the ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/h_B03uzoDpI"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/h_B03uzoDpI/update-bank-of-america-reiterates-on-robert-half-interna"">View article...</A></p></body></html>"
|"Eric Niederer"||"7/23/2014 9:40:25 AM"|"Juniper Networks Shares Drop More Than 9% Following Earnings, Bank Of America Downgrade"|"In a noted released early Wednesday morning, Bank of America analyst Tal Liani downgraded shares of Juniper Networks (NYSE: JNPR <http://www.benzinga.com/stock/jnpr#NYSE> ) from Buy to Neutral following weak guidance on an otherwise solid second quarter earnings report.

In conjunction with the downgrade, he lowered his price ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/rtZ1gM_c4V8> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/rtZ1gM_c4V8/juniper-networks-shares-drop-more-than-9-following-earni> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a noted released early Wednesday morning, Bank of America analyst Tal Liani downgraded shares of <strong>Juniper Networks</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/jnpr#NYSE"">JNPR</a>) from Buy to Neutral following weak guidance on an otherwise solid second quarter earnings report.</p> <p>  In conjunction with the downgrade, he lowered his price ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/rtZ1gM_c4V8"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/rtZ1gM_c4V8/juniper-networks-shares-drop-more-than-9-following-earni"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/23/2014 9:34:02 AM"|"UPDATE: Bank Of America Reiterates On United Technologies Following Model Update"|"In a report published Wednesday, Bank of America analyst Ronald J. Epstein reiterated a Buy rating on United Technologies (NYSE: UTX <http://www.benzinga.com/stock/utx#NYSE> ), but lowered the price target from $130.00 to $125.00.

In the report, Bank of America noted, ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/SXEz2cFl70w> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/SXEz2cFl70w/update-bank-of-america-reiterates-on-united-technologies> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Bank of America analyst Ronald J. Epstein reiterated a Buy rating on <strong>United Technologies</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/utx#NYSE"">UTX</a>), but lowered the price target from $130.00 to $125.00.</p> <p>In the report, Bank of America noted, ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/SXEz2cFl70w"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/SXEz2cFl70w/update-bank-of-america-reiterates-on-united-technologies"">View article...</A></p></body></html>"
|"John Seward"||"7/23/2014 9:32:00 AM"|"McDonald's Extends Losses As Analysts Slash Ratings"|"McDonald's (NYSE: MCD <http://www.benzinga.com/stock/mcd#NYSE> ) was trending lower Wednesday after at least four analysts downgraded the stock on weak outlook and disappointing second-quarter results.

""The company has been losing market share and new products have been lackluster,"" Sterne Agee's Lynne Collier said in a note that cut McDonald's from Buy to Neutral.

U.S. same-store sales fell 3.5 percent in June, versus expectations of a 0.1 percent increase. The measure fell by the same amount in Europe and by two percent in Asia.

Collier sees no catalysts to reverse the trend and expects shares ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/PXPj2nBRXz8> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/PXPj2nBRXz8/mcdonalds-extends-losses-as-analysts-slash-ratings> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>McDonald&#39;s </strong>(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/mcd#NYSE"">MCD</a>) was trending lower Wednesday after at least four analysts downgraded the stock on weak outlook and disappointing second-quarter results.</p> <p>  &quot;The company has been losing market share and new products have been lackluster,&quot; Sterne Agee&#39;s Lynne Collier said in a note that cut McDonald&#39;s from Buy to Neutral.</p> <p>  U.S. same-store sales fell 3.5 percent in June, versus expectations of a 0.1 percent increase. The measure fell by the same amount in Europe and by two percent in Asia.</p> <p>  Collier sees no catalysts to reverse the trend and expects shares ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/PXPj2nBRXz8"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/PXPj2nBRXz8/mcdonalds-extends-losses-as-analysts-slash-ratings"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/23/2014 9:17:03 AM"|"Brean Capital Sees Significant Value Creation Potential For Comcast"|"In a report published Wednesday, Brean Capital analyst Todd Mitchell reiterated a Buy rating and $65.00 price target on Comcast (NASDAQ: CMCSA <http://www.benzinga.com/stock/cmcsa#NASDAQ> ).

In the report, Brean Capital noted, ìWe believe that the acquisition of Time Warner Cable (TWC $149.15, Buy) will create far greater synergies than what has been publicly discussed ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/ItPl_3nSJYc> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/ItPl_3nSJYc/brean-capital-sees-significant-value-creation-potential-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Brean Capital analyst Todd Mitchell reiterated a Buy rating and $65.00 price target on <strong>Comcast</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/cmcsa#NASDAQ"">CMCSA</a>).</p> <p>In the report, Brean Capital noted, ‚ÄúWe believe that the acquisition of Time Warner Cable (TWC $149.15, Buy) will create far greater synergies than what has been publicly discussed ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/ItPl_3nSJYc"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/ItPl_3nSJYc/brean-capital-sees-significant-value-creation-potential-"">View article...</A></p></body></html>"
