"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"TheStreet Search RSS Feed: "||"7/26/2014 5:51:47 PM"|"Twitter or Facebook: Who Won the World Cup's Social Media Battle?"|"Click to view a price quote on TWTR <http://www.thestreet.com/quote/TWTR.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12822095/1/twitter-or-facebook-who-won-the-world-cups-social-media-battle.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/TWTR.html?cm_ven=rss_ticker"">TWTR</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12822095/1/twitter-or-facebook-who-won-the-world-cups-social-media-battle.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/28/2014 8:44:00 PM"|"Bearish Calls on DSW and Cisco, Time Warner Cable Gets Upgrade"|"
View article... <http://www.thestreet.com/video/12822957/bearish-calls-on-dsw-and-cisco-time-warner-cable-gets-upgrade.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                          </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/video/12822957/bearish-calls-on-dsw-and-cisco-time-warner-cable-gets-upgrade.html?cm_ven=RSSFeed    "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/28/2014 6:13:12 PM"|"Analysts' Actions: CIT, Dynegy, Pitney Bowes, Reynolds American"|"Click to view a price quote on RAI <http://www.thestreet.com/quote/RAI.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12822521/1/analysts-actions-cit-dynegy-pitney-bowes-reynolds-american.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/RAI.html?cm_ven=rss_ticker"">RAI</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12822521/1/analysts-actions-cit-dynegy-pitney-bowes-reynolds-american.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/29/2014 1:15:15 AM"|"Icahn Sees New Buyers for Family Dollar After $8.5 Billion Dollar Tree Bid"|"Click to view a price quote on FDO <http://www.thestreet.com/quote/FDO.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12823340/1/wall-street-sees-money-on-table-in-family-dollar-and-dollar-tree-merger.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/FDO.html?cm_ven=rss_ticker"">FDO</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12823340/1/wall-street-sees-money-on-table-in-family-dollar-and-dollar-tree-merger.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/30/2014 12:31:04 AM"|"Cliffs Natural Resources Stock Surges as Activist Hedge Fund Wins Board Majority"|"Click to view a price quote on CLF <http://www.thestreet.com/quote/CLF.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12825197/1/cliffs-natural-resources-stock-surges-as-activist-hedge-fund-wins-board-majority.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/CLF.html?cm_ven=rss_ticker"">CLF</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12825197/1/cliffs-natural-resources-stock-surges-as-activist-hedge-fund-wins-board-majority.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/29/2014 8:42:00 PM"|"Goldman Revises Walmart & Costco Call, Bernstein Bullish on Juniper"|"
View article... <http://www.thestreet.com/video/12824727/goldman-revises-walmart-costco-call-bernstein-bullish-on-juniper.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                          </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/video/12824727/goldman-revises-walmart-costco-call-bernstein-bullish-on-juniper.html?cm_ven=RSSFeed    "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/29/2014 8:10:00 PM"|"Herbalife Second Quarter Earnings: Live Blog"|"Click to view a price quote on HLF <http://www.thestreet.com/quote/HLF.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12824603/1/herbalife-second-quarter-earnings-live-blog.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/HLF.html?cm_ven=rss_ticker"">HLF</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12824603/1/herbalife-second-quarter-earnings-live-blog.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/29/2014 6:22:03 PM"|"Analysts' Actions: Costco, Dollar Tree, Juniper, Walmart"|"Click to view a price quote on COST <http://www.thestreet.com/quote/COST.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12824081/1/analysts-actions-costco-dollar-tree-juniper-walmart.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/COST.html?cm_ven=rss_ticker"">COST</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12824081/1/analysts-actions-costco-dollar-tree-juniper-walmart.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/29/2014 5:34:27 PM"|"Twitter Earnings Preview: What Wall Street's Saying"|"Click to view a price quote on TWTR <http://www.thestreet.com/quote/TWTR.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12823456/1/twitter-earnings-preview-what-wall-streets-saying.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/TWTR.html?cm_ven=rss_ticker"">TWTR</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12823456/1/twitter-earnings-preview-what-wall-streets-saying.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/30/2014 10:26:35 PM"|"Twitter Soars on Earnings Blowout: Tech Winners & Losers"|"Click to view a price quote on TWTR <http://www.thestreet.com/quote/TWTR.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12826662/1/twitter-soars-on-earnings-blowout-tech-winners-losers.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/TWTR.html?cm_ven=rss_ticker"">TWTR</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12826662/1/twitter-soars-on-earnings-blowout-tech-winners-losers.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/30/2014 10:01:00 PM"|"Twitter Rating Cut to 'Sell' at Pivotal Research"|"
View article... <http://www.thestreet.com/video/12826679/twitter-rating-cut-to-sell-at-pivotal-research.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                          </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/video/12826679/twitter-rating-cut-to-sell-at-pivotal-research.html?cm_ven=RSSFeed    "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/30/2014 8:57:30 PM"|"Upgrades for Twitter & United Airlines, Michael Kors Donwgraded"|"
View article... <http://www.thestreet.com/video/12826445/upgrades-for-twitter-united-airlines-michael-kors-donwgraded.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                          </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/video/12826445/upgrades-for-twitter-united-airlines-michael-kors-donwgraded.html?cm_ven=RSSFeed    "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/30/2014 8:45:40 PM"|"One Missing Ingredient in Twitter's Earnings"|"Click to view a price quote on TWTR <http://www.thestreet.com/quote/TWTR.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12826505/1/one-missing-ingredient-in-twitters-earnings.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/TWTR.html?cm_ven=rss_ticker"">TWTR</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12826505/1/one-missing-ingredient-in-twitters-earnings.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/30/2014 5:49:21 PM"|"Analysts' Actions: Alaska Air, Eaton, Twitter, United Continental"|"Click to view a price quote on TWTR <http://www.thestreet.com/quote/TWTR.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12825923/1/analysts-actions-alaska-air-eaton-twitter-united-continental.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/TWTR.html?cm_ven=rss_ticker"">TWTR</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12825923/1/analysts-actions-alaska-air-eaton-twitter-united-continental.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/31/2014 10:29:43 PM"|"Iliad’s Fairytale Bid for T-Mobile at Least $10 Billion Light"|"Click to view a price quote on TMUS <http://www.thestreet.com/quote/TMUS.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12828584/1/calling-bs-on-iliads-bid-for-t-mobile.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/TMUS.html?cm_ven=rss_ticker"">TMUS</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12828584/1/calling-bs-on-iliads-bid-for-t-mobile.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/31/2014 9:29:28 PM"|"GE's Synchrony IPO a Safe Bet on Big Box Retail Recovery"|"Click to view a price quote on SYF <http://www.thestreet.com/quote/SYF.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12828454/1/ges-synchrony-ipo-a-safe-bet-on-big-box-retail-recovery.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/SYF.html?cm_ven=rss_ticker"">SYF</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12828454/1/ges-synchrony-ipo-a-safe-bet-on-big-box-retail-recovery.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
|"TheStreet Search RSS Feed: "||"7/31/2014 6:20:38 PM"|"Analysts' Actions: Cliffs Natural, Kraft Foods, Lilly, Whole Foods"|"Click to view a price quote on CLF <http://www.thestreet.com/quote/CLF.html?cm_ven=rss_ticker> . 


View article... <http://www.thestreet.com/story/12827765/1/analysts-actions-cliffs-natural-kraft-foods-lilly-whole-foods.html?cm_ven=RSSFeed> 

"|"<html><head><base href=""http://feeds.thestreet.com/tsc/feeds/rss/headlines-and-perspectives/analyst-upgrades-downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p></P><p/>                                                       Click to view a price quote on <a href=""http://www.thestreet.com/quote/CLF.html?cm_ven=rss_ticker"">CLF</a>.                             </td></tr></table><p><BR/><A HREF=""http://www.thestreet.com/story/12827765/1/analysts-actions-cliffs-natural-kraft-foods-lilly-whole-foods.html?cm_ven=RSSFeed            "">View article...</A></p></body></html>"
