"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Monica Gerson"||"7/8/2014 8:31:32 AM"|"Benzinga's Top Downgrades"|"FBR Capital downgraded Horsehead Holding (NASDAQ: ZINC <http://www.benzinga.com/stock/zinc#NASDAQ> ) from “market outperform” to “market perform.” The target price for Horsehead Holding is set to $21. Horsehead Holding's shares closed at $18.37 yesterday. ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/1t0xkG2S96A> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/1t0xkG2S96A/benzingas-top-downgrades> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>FBR Capital downgraded Horsehead Holding (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/zinc#NASDAQ"">ZINC</a>) from â€œmarket outperformâ€ to â€œmarket perform.â€ The target price for Horsehead Holding is set to $21. Horsehead Holding&#039;s shares closed at $18.37 yesterday. ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/1t0xkG2S96A"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/1t0xkG2S96A/benzingas-top-downgrades"">View article...</A></p></body></html>"
|"Monica Gerson"||"7/8/2014 8:30:24 AM"|"ISI Group Downgrades Bruker To Neutral"|"Analysts at ISI Group downgraded Bruker (NASDAQ: BRKR <http://www.benzinga.com/stock/brkr#NASDAQ> ) from “buy” to “neutral.” 

Bruker shares have ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/pvGeBHuJqjU> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/pvGeBHuJqjU/isi-group-downgrades-bruker-to-neutral> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at ISI Group downgraded Bruker (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/brkr#NASDAQ"">BRKR</a>) from â€œbuyâ€ to â€œneutral.â€ </p> <p>Bruker shares have ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/pvGeBHuJqjU"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/pvGeBHuJqjU/isi-group-downgrades-bruker-to-neutral"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/8/2014 8:28:30 AM"|"UPDATE: Bank Of America Moves PetSmart To No Rating As Sale Or Merger Is Possible"|"In a report published Tuesday, Bank of America analyst Denise Chai moved the rating on PetSmart (NASDAQ: PETM <http://www.benzinga.com/stock/petm#NASDAQ> ) from Underperform to No Rating, and removed the $48.00 price target.

In the report, Bank of America noted, “Jana Partners, disclosed on 7/3 a 9.9% stake in PETM, from ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/ECh6WjWguvg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/ECh6WjWguvg/update-bank-of-america-moves-petsmart-to-no-rating-as-sa> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Tuesday, Bank of America analyst Denise Chai moved the rating on <strong>PetSmart</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/petm#NASDAQ"">PETM</a>) from Underperform to No Rating, and removed the $48.00 price target.</p> <p>In the report, Bank of America noted, â€œJana Partners, disclosed on 7/3 a 9.9% stake in PETM, from ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/ECh6WjWguvg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/ECh6WjWguvg/update-bank-of-america-moves-petsmart-to-no-rating-as-sa"">View article...</A></p></body></html>"
|"Monica Gerson"||"7/8/2014 8:21:14 AM"|"Imperial Capital Downgrades Zebra Technologies To In-Line"|"Analysts at Imperial Capital downgraded Zebra Technologies Corporation (NASDAQ: ZBRA <http://www.benzinga.com/stock/zbra#NASDAQ> ) from “outperform” to “in-line.” 

Zebra Tech ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/hzeSXwJaCLw> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/hzeSXwJaCLw/imperial-capital-downgrades-zebra-technologies-to-in-line> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Imperial Capital downgraded Zebra Technologies Corporation (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/zbra#NASDAQ"">ZBRA</a>) from â€œoutperformâ€ to â€œin-line.â€ </p> <p>Zebra Tech ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/hzeSXwJaCLw"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/hzeSXwJaCLw/imperial-capital-downgrades-zebra-technologies-to-in-line"">View article...</A></p></body></html>"
|"Monica Gerson"||"7/8/2014 7:55:18 AM"|"Goldman Sachs Downgrades The Fresh Market To Sell, Shares Fall"|"Analysts at Goldman Sachs downgraded The Fresh Market (NASDAQ: TFM <http://www.benzinga.com/stock/tfm#NASDAQ> ) from “neutral” to “sell.” 

Fresh Market ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/WXNmPnQbLBs> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/WXNmPnQbLBs/goldman-sachs-downgrades-the-fresh-market-to-sell-shares-fa> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Goldman Sachs downgraded The Fresh Market (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/tfm#NASDAQ"">TFM</a>) from â€œneutralâ€ to â€œsell.â€ </p> <p>Fresh Market ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/WXNmPnQbLBs"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/WXNmPnQbLBs/goldman-sachs-downgrades-the-fresh-market-to-sell-shares-fa"">View article...</A></p></body></html>"
|"Monica Gerson"||"7/8/2014 7:25:19 AM"|"FBR Capital Downgrades Horsehead Holding To Market Perform"|"Analysts at FBR Capital downgraded Horsehead Holding (NASDAQ: ZINC <http://www.benzinga.com/stock/zinc#NASDAQ> ) from “market outperform” to “market perform” and maintained the ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/NGFFuGjzhZI> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/NGFFuGjzhZI/fbr-capital-downgrades-horsehead-holding-to-market-perform> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at FBR Capital downgraded Horsehead Holding (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/zinc#NASDAQ"">ZINC</a>) from â€œmarket outperformâ€ to â€œmarket performâ€ and maintained the ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/NGFFuGjzhZI"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/NGFFuGjzhZI/fbr-capital-downgrades-horsehead-holding-to-market-perform"">View article...</A></p></body></html>"
|"Erika Janowicz"||"7/9/2014 12:05:45 PM"|"Garmin Shares Tumble 6% On Pacific Crest Downgrade"|"Shares of Garmin Ltd. (NASDAQ: GRMN <http://www.benzinga.com/stock/grmn#NASDAQ> ) fell more than 6.33 percent following a Pacific Crest downgrade. Analyst Brad Erickson downgraded shares of Garmin from Sector Perform to Underperform and listed a fair value range in the mid- $40.00's.

The firm emphasized that Apple's new iPhone and iWatch announcements could drive headwinds. Erickson expects the iPhone's larger screen <http://www.benzinga.com/analyst-ratings/analyst-color/14/07/4689972/mizuho-sees-10-upside-for-apple-on-optimistic-q4>  to put pressure on ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/YBhDDkl1now> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/YBhDDkl1now/garmin-shares-tumble-6-on-pacific-crest-downgrade> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Shares of <b>Garmin Ltd.</b> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/grmn#NASDAQ"">GRMN</a>) fell more than 6.33 percent following a Pacific Crest downgrade. Analyst Brad Erickson downgraded shares of Garmin from Sector Perform to Underperform and listed a fair value range in the mid- $40.00&#39;s.</p> <p>  The firm emphasized that Apple&#39;s new iPhone and iWatch announcements could drive headwinds. Erickson expects the <a href=""http://www.benzinga.com/analyst-ratings/analyst-color/14/07/4689972/mizuho-sees-10-upside-for-apple-on-optimistic-q4"">iPhone&#39;s larger screen</a> to put pressure on ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/YBhDDkl1now"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/YBhDDkl1now/garmin-shares-tumble-6-on-pacific-crest-downgrade"">View article...</A></p></body></html>"
|"Eric Niederer"||"7/9/2014 11:58:31 AM"|"UPDATE: Wells Fargo Downgrades VMware On High Growth Estimates (VMW)"|"In a note released Wednesday morning, Wells Fargo analyst Jason Maynard downgraded shares of VMware (NYSE: VMW <http://www.benzinga.com/stock/vmw#NYSE> ) from Outperform to Market Perform and reduced his valuation range from $107-112 to $98-105.

The downgrade comes amid concerns that ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/_8n_7QjJjQs> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/_8n_7QjJjQs/update-wells-fargo-downgrades-vmware-on-high-growth-esti> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a note released Wednesday morning, Wells Fargo analyst Jason Maynard downgraded shares of <strong>VMware </strong>(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/vmw#NYSE"">VMW</a>) from Outperform to Market Perform and reduced his valuation range from $107-112 to $98-105.</p> <p>  The downgrade comes amid concerns that ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/_8n_7QjJjQs"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/_8n_7QjJjQs/update-wells-fargo-downgrades-vmware-on-high-growth-esti"">View article...</A></p></body></html>"
|"Erika Janowicz"||"7/9/2014 11:20:15 AM"|"UPDATE: Buckingham Downgrades Coach On Probable Dividend Cut"|"Buckingham Research analyst David Glick downgraded shares of Coach (NYSE: COH <http://www.benzinga.com/stock/coh#NYSE> ) from Neutral to Underperform and cut the price target from $32.00 to $28.00.

Glick noted that Coach will need to ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/C0i2otYYg6w> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/C0i2otYYg6w/update-buckingham-downgrades-coach-on-probable-dividend-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Buckingham Research analyst David Glick downgraded shares of <b>Coach</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/coh#NYSE"">COH</a>) from Neutral to Underperform and cut the price target from $32.00 to $28.00.</p> <p>  Glick noted that Coach will need to ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/C0i2otYYg6w"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/C0i2otYYg6w/update-buckingham-downgrades-coach-on-probable-dividend-"">View article...</A></p></body></html>"
|"Erika Janowicz"||"7/9/2014 11:12:18 AM"|"UPDATE: Tigress Downgrades Facebook On Peaked User Growth"|"In a report published Wednesday, Tigress Financial Partners Director of Research Ivan Feinseth downgraded shares of Facebook (NASDAQ: FB <http://www.benzinga.com/stock/fb#NASDAQ> ) from Buy to Neutral on growth rate and monetization concerns.

The analyst commented on the heightened execution risks of new acquisitions and the ""elevated"" valuation metrics. Despite Facebook's strong ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/5EtDg_idL_k> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/5EtDg_idL_k/update-tigress-downgrades-facebook-on-peaked-user-growth> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Wednesday, Tigress Financial Partners Director of Research Ivan Feinseth downgraded shares of <b>Facebook</b> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/fb#NASDAQ"">FB</a>) from Buy to Neutral on growth rate and monetization concerns.</p> <p>  The analyst commented on the heightened execution risks of new acquisitions and the &quot;elevated&quot; valuation metrics. Despite Facebook&#39;s strong ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/5EtDg_idL_k"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/5EtDg_idL_k/update-tigress-downgrades-facebook-on-peaked-user-growth"">View article...</A></p></body></html>"
|"Luke Jacobi"||"7/9/2014 9:59:57 AM"|"Pair Trade Suggested By Oppenheimer Rating Changes"|"Oppenheimer rating changes in the semiconductor space may provide a pair trade setup.

Marvell Technology (NASDAQ: MRVL <http://www.benzinga.com/stock/mrvl#NASDAQ> ) was downgraded from Market Perform to Underperform and Broadcom (NASDAQ: BRCM <http://www.benzinga.com/stock/brcm#NASDAQ> ) was upgraded from Market Perform to Outperform.

Weak margins are the main reason ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/I9OY0_MCnvo> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/I9OY0_MCnvo/pair-trade-suggested-by-oppenheimer-rating-changes> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Oppenheimer rating changes in the semiconductor space may provide a pair trade setup.</p> <p>  <strong>Marvell Technology</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/mrvl#NASDAQ"">MRVL</a>) was downgraded from Market Perform to Underperform and <strong>Broadcom</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/brcm#NASDAQ"">BRCM</a>) was upgraded from Market Perform to Outperform.</p> <p>  Weak margins are the main reason ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/I9OY0_MCnvo"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/I9OY0_MCnvo/pair-trade-suggested-by-oppenheimer-rating-changes"">View article...</A></p></body></html>"
|"Eric Niederer"||"7/9/2014 9:24:32 AM"|"UPDATE: JP Morgan Downgrades Potash"|"JP Morgan on Wednesday downgraded shares of Potash Corp. of Saskatchewan (NYSE: POT <http://www.benzinga.com/stock/pot#NYSE> ) from Overweight to Neutral and maintained its $38.00 price target.

As shares of ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/5HzMUKn3TDg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/5HzMUKn3TDg/update-jp-morgan-downgrades-potash> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  JP Morgan on Wednesday downgraded shares of <strong>Potash Corp. of Saskatchewan</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/pot#NYSE"">POT</a>) from Overweight to Neutral and maintained its $38.00 price target.</p> <p>  As shares of ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/5HzMUKn3TDg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/5HzMUKn3TDg/update-jp-morgan-downgrades-potash"">View article...</A></p></body></html>"
